Accession	Mann P	Student P	log2FC	c_median	a_median	a1	a2	a3	c1	c2	c3
Q8NDI1|EHBP1_HUMAN	0.6625205835400574	0.6703641202440598	-0.09589162075224067	11.691406400283194	11.595514779530953	11.678070210050635	11.595514779530953	11.554037447841033	11.691406400283194	12.754981737628968	11.062533690300604
P06493|CDK1_HUMAN	0.38273308888522595	0.3664604446128479	0.2575694601135865	11.663803305957513	11.9213727660711	11.670804803655487	11.9213727660711	13.785047291874074	11.663803305957513	11.60148612049229	12.034760505096079
H7C561|H7C561_HUMAN	0.08085559837005224	0.02300387387917822	0.6047181223025273	8.371640687061886	8.976358809364413	9.108848896000119	8.976358809364413	8.84337752855326	8.312922197870456	8.371640687061886	8.70186409228159
Q9NVA4|T184C_HUMAN	0.6625205835400574	0.769481127043086	0.29935751855219994	7.431395389715549	7.730752908267749	9.22461372473022	7.415823342678513	7.730752908267749	6.954442187495396	9.16408070952566	7.431395389715549
E7EQT4|E7EQT4_HUMAN	0.6625205835400574	0.5919143353998363	-0.46171492696452	13.905917575510351	13.444202648545831	13.444202648545831	13.095653328953027	14.3266120947461	14.159947315875735	13.51815200993542	13.905917575510351
C9JEH7|C9JEH7_HUMAN	0.6625205835400574	0.551712872296382	0.3397593147685747	13.110839616708654	13.450598931477229	12.511596641579013	13.450598931477229	14.158491904333085	13.367432498143286	12.620402258983713	13.110839616708654
Q96J02|ITCH_HUMAN	0.38273308888522595	0.26172153436397516	-0.13412904257016223	12.41370679120081	12.279577748630647	12.180999047813541	12.343575906688342	12.279577748630647	12.755704453609727	12.248415393470564	12.41370679120081
Q69YQ0|CYTSA_HUMAN	0.19043026382552397	0.29293960805963515	0.21493132012854765	14.993593788792014	15.208525108920561	15.219547885305566	15.208525108920561	15.069158442345838	13.46508946629777	14.993593788792014	15.108182405052466
Q9Y4G6|TLN2_HUMAN	0.38273308888522595	0.19950257756033563	0.10462762592965547	14.31814681211214	14.422774438041795	14.385891479333372	14.422774438041795	14.863794506993969	14.093672324478383	14.31814681211214	14.423537236670901
Q1KMD3|HNRL2_HUMAN	1.0	0.8965268388369197	-0.058110612399993045	14.905618143029029	14.847507530629036	14.96203234792498	14.847507530629036	14.578502719124527	14.567515976804176	14.986119018284635	14.905618143029029
Q13595|TRA2A_HUMAN	1.0	0.792813879893856	-0.04528660901333481	12.590868895241462	12.545582286228127	12.545582286228127	12.329510587365537	13.090473958076819	12.590868895241462	12.495265564557787	12.68332658911187
Q13610|PWP1_HUMAN	0.19043026382552397	0.2702657822951283	-0.5081975705712463	14.002697686403966	13.49450011583272	13.49450011583272	13.98405627089483	10.574175132413894	14.205184846818158	13.938676972384336	14.002697686403966
Q9BV79|MECR_HUMAN	0.6625205835400574	0.6327227340635877	-0.1525866312020696	12.452046383635308	12.299459752433238	12.12296109831074	12.67075564118733	12.299459752433238	12.262359349478364	12.452046383635308	12.695494704303334
A0A804HJ24|A0A804HJ24_HUMAN	0.38273308888522595	0.38798107483896793	-0.08887521950638089	12.63701503330746	12.548139813801079	12.478773347528385	12.705859291624654	12.548139813801079	12.63701503330746	12.579766308727388	12.771402022033689
Q9H900|ZWILC_HUMAN	0.38273308888522595	0.1831292809509546	-0.2986358255517825	11.113251494690324	10.814615669138542	10.814615669138542	10.913514169210632	10.348806980315057	11.113251494690324	11.216936184397946	10.790402016405261
Q15437|SC23B_HUMAN	0.19043026382552397	0.3361644468237371	-0.06545821731083024	16.86313892915874	16.79768071184791	16.796809169691173	16.79768071184791	16.850936699087082	17.478527591379084	16.86313892915874	16.809422979653185
Q6P1N0|C2D1A_HUMAN	1.0	0.8060863231233614	-0.25587772362830385	12.647846278494859	12.391968554866555	12.937520684736585	12.391968554866555	12.380442192501334	12.647846278494859	12.360977222567884	12.889070024925452
P40925|MDHC_HUMAN	0.6625205835400574	0.9867059522455347	-0.5180031750108771	14.928816214958804	14.410813039947927	14.138223114793728	14.410813039947927	15.77511892569198	14.931123735183371	14.492238483623566	14.928816214958804
Q8N335|GPD1L_HUMAN	0.38273308888522595	0.32452205708087	0.12354944083655717	13.446821933680978	13.570371374517535	13.553003738496182	13.772675202605168	13.570371374517535	13.710080976427545	13.446821933680978	13.074384763193333
F6XZQ7|F6XZQ7_HUMAN	0.38273308888522595	0.37261718561447676	0.050276614838615785	11.10369888513917	11.153975499977786	11.153975499977786	10.907280671653337	11.37528357161496	10.402653809285962	11.113559018091017	11.10369888513917
A0A0G2JK23|A0A0G2JK23_HUMAN	1.0	0.9854031760409898	-0.21062983481094477	14.293128860274322	14.082499025463378	14.058450020292897	14.082499025463378	14.436581748392726	14.36733106486244	13.927742273824052	14.293128860274322
P40855|PEX19_HUMAN	0.38273308888522595	0.4662112123249031	0.47056129451836526	12.022266005799564	12.492827300317929	11.74178142510073	12.492827300317929	12.710802990508988	11.527661167620781	12.442239077295593	12.022266005799564
Q9H2V7|SPNS1_HUMAN	1.0	0.8164722389726289	0.12076226922505562	13.030190983833096	13.150953253058152	13.150953253058152	13.296440127851373	12.667741917966362	13.030190983833096	13.2763954668604	12.96633646067423
K7ENF0|K7ENF0_HUMAN	0.38273308888522595	0.21762230079393205	0.9716480226907187	8.791447263591346	9.763095286282065	8.765584868536912	9.763095286282065	10.530463009807347	8.636874261307934	8.791447263591346	9.249541266308103
A0A804HIN4|A0A804HIN4_HUMAN	1.0	0.9905509548948344	1.1593897118832928	9.609123855574822	10.768513567458115	7.237673461142326	10.768513567458115	12.378158614518197	11.357054452949521	9.609123855574822	9.356056192723088
P05198|IF2A_HUMAN	0.38273308888522595	0.3526092916677071	0.09182158328562018	15.27616645296831	15.36798803625393	15.166062277243423	15.36798803625393	15.414400929493814	15.27616645296831	15.279762437604932	15.06183438660923
Q70HW3|SAMC_HUMAN	0.6625205835400574	0.4849701141200287	-0.06710581264802329	10.545292574792068	10.478186762144045	10.478186762144045	10.626679094385473	8.234040129936043	9.964236987121343	10.545292574792068	10.685325232599107
Q9Y2V2|CHSP1_HUMAN	0.38273308888522595	0.3216061074768305	-0.06770655611967058	15.202877696768125	15.135171140648454	15.135171140648454	15.179076112954373	13.61103831674477	15.504438498631924	15.028232064592403	15.202877696768125
J3KPT4|J3KPT4_HUMAN	0.38273308888522595	0.3404254506825494	0.37941518628981896	9.098295771930939	9.477710958220758	9.079593581864183	9.477710958220758	10.232131939489413	9.098295771930939	9.467407981069451	9.046120822242484
K7ES61|K7ES61_HUMAN	0.6625205835400574	0.5018931722721648	0.12475200987932666	13.100355914434797	13.225107924314123	13.225107924314123	13.0889899237188	13.39610723049252	13.082186056520923	13.284626981078603	13.100355914434797
Q5JTD0|TJAP1_HUMAN	0.38273308888522595	0.6073561490555762	0.17046123178208283	10.328088138204526	10.498549369986609	10.329587737686223	10.857964438241417	10.498549369986609	10.328088138204526	10.226126395256065	10.75605229193743
K7EQ53|K7EQ53_HUMAN	0.08085559837005224	0.02356668226893648	0.6354869341751463	9.485190165922283	10.12067710009743	10.394361134308237	10.12067710009743	9.991165521591304	9.485190165922283	9.236928565946512	9.751524058711787
Q9H6Y2|WDR55_HUMAN	0.38273308888522595	0.3934898332746167	-0.5263028254790321	10.626485999796472	10.10018317431744	10.10018317431744	10.505700221987414	9.034596806072082	10.660029329041288	9.831501186940148	10.626485999796472
Q9Y287|ITM2B_HUMAN	1.0	0.5463087751489484	0.010255542134174789	11.95915337498597	11.969408917120145	12.281870043779135	11.969408917120145	10.998285146869469	12.116925373641237	11.95915337498597	11.944446023606119
E7EPN9|E7EPN9_HUMAN	1.0	0.9930970858109335	0.19206646010779238	13.129697490703556	13.321763950811349	13.703859840007226	13.321763950811349	12.777912578153018	13.599236769090718	13.083304572804517	13.129697490703556
Q9Y2I1|NISCH_HUMAN	0.6625205835400574	0.9826289457624184	0.2297519389222309	11.502889098105998	11.732641037028229	11.732641037028229	11.922737174617218	10.80113686576182	11.722198931246218	11.205190086574996	11.502889098105998
A0A067XG54|A0A067XG54_HUMAN	0.38273308888522595	0.2851374489028231	0.15818996207037905	12.30206131608387	12.46025127815425	12.288884612274359	12.542885512729743	12.46025127815425	12.223762089727773	12.418993353589688	12.30206131608387
B4DUD2|B4DUD2_HUMAN	0.19043026382552397	0.22156490926397676	0.5701173096778547	11.25719835865839	11.827315668336245	11.28288643685006	11.827315668336245	12.4106359166808	11.25719835865839	10.787665633581799	11.676528199762652
P61421|VA0D1_HUMAN	0.6625205835400574	0.6935984415600824	0.12551069156056371	13.38657029853744	13.512080990098005	12.939773384767928	13.512080990098005	14.083323331652329	13.309128555909682	13.38657029853744	13.417897268848748
P42025|ACTY_HUMAN	1.0	0.8500137702342655	-0.11521792991687718	13.476657741241956	13.361439811325079	13.089475971372165	13.361439811325079	13.649862300992565	13.551495830522589	13.476657741241956	13.190944127552559
Q8N138|ORML3_HUMAN	0.38273308888522595	0.16325158501551337	0.968197607442125	10.918829442343599	11.887027049785724	10.757323123774013	11.887027049785724	12.195976490074408	10.522283300957614	11.027689403319409	10.918829442343599
A0A590UK44|A0A590UK44_HUMAN	0.38273308888522595	0.26172153436397516	-0.13412904257016223	12.41370679120081	12.279577748630647	12.180999047813541	12.343575906688342	12.279577748630647	12.755704453609727	12.248415393470564	12.41370679120081
Q8IX12|CCAR1_HUMAN	0.6625205835400574	0.6490640975385591	-0.5706376530285873	16.76224797376159	16.191610320733	15.97374105989771	16.191610320733	17.258592486123465	16.98076342396716	16.330127075557765	16.76224797376159
Q12765|SCRN1_HUMAN	1.0	0.927684248558375	0.025414243040575712	15.2484144224117	15.273828665452276	15.065145414616715	15.273828665452276	15.426559786991781	15.31865306235678	15.2484144224117	15.229820696156965
A0A2R8YFN5|A0A2R8YFN5_HUMAN	0.6625205835400574	0.4937412993432302	-0.09947192996629539	9.908707006963176	9.809235076996881	9.862898103834787	9.809235076996881	9.720205175859347	9.908707006963176	10.20889549287023	9.650669613507077
Q6IQ22|RAB12_HUMAN	1.0	0.7091684154299589	0.03989879807296859	12.092797352841405	12.132696150914374	11.90543089447338	12.132696150914374	12.390897174808668	12.092797352841405	12.1588411256456	11.999970712570732
A0A286YF28|A0A286YF28_HUMAN	0.38273308888522595	0.46382472651723117	-0.049659572420679865	12.105694870464147	12.056035298043467	11.817131563886361	12.056035298043467	12.083201415561488	12.175038731823046	12.105694870464147	11.941078059653039
D6RGY8|D6RGY8_HUMAN	0.6625205835400574	0.7241184987665586	-0.23431273451281953	12.54287541909078	12.30856268457796	12.30856268457796	12.660308182487901	12.279561847197987	12.55471825916799	12.31560644713778	12.54287541909078
P29317|EPHA2_HUMAN	0.38273308888522595	0.3534738505831055	-0.356604146807447	14.966591922695832	14.609987775888385	14.237514349845776	14.609987775888385	15.266682188176347	15.511557589570009	14.966591922695832	14.799448514561671
P18085|ARF4_HUMAN	1.0	0.808693520687986	0.011375611365869176	15.41707796575171	15.42845357711758	14.952695980281653	15.42845357711758	15.871711439481926	15.662958209289961	15.389464032319863	15.41707796575171
Q9Y2D5|AKAP2_HUMAN	0.6625205835400574	0.6887119018443308	-0.03803483270660735	15.8727096608243	15.834674828117693	15.114079159715105	16.60706741411428	15.834674828117693	15.8727096608243	16.607363765275046	15.734026130793643
O95071|UBR5_HUMAN	0.19043026382552397	0.1429093536527128	0.4751855729877974	9.897069640071926	10.372255213059724	9.995074321362473	10.372255213059724	10.477755888929064	10.027626509520685	9.897069640071926	9.024727573872676
Q9UNL2|SSRG_HUMAN	0.38273308888522595	0.2736867127303128	0.06329356466802061	13.296051965259299	13.35934552992732	13.214960100284879	13.35934552992732	14.64469440000817	13.30885271389818	13.296051965259299	12.74873878957746
P62308|RUXG_HUMAN	1.0	0.6015316987103931	-0.013163217120455428	15.287877324264183	15.274714107143728	15.021476907908868	15.274714107143728	15.725552614384673	15.347937753821641	14.988487895817949	15.287877324264183
A0A087WW06|A0A087WW06_HUMAN	0.6625205835400574	0.9597895101467073	0.042086608563355554	16.2720303537764	16.314116962339757	16.393832977502846	16.306409714719575	16.314116962339757	16.54460973571255	16.2720303537764	16.214704315551458
Q96ME1|FXL18_HUMAN	0.38273308888522595	0.49914761018325476	-0.14429639169681074	11.943669555062872	11.799373163366061	11.799373163366061	11.734969116896902	12.105143690599894	12.15712757724552	11.943669555062872	11.860243555545312
Q5TDH0|DDI2_HUMAN	0.6625205835400574	0.49066228301687226	-0.2511160557667882	13.263414973878698	13.01229891811191	12.933781465911547	13.01229891811191	13.070347085975314	13.528927707312054	13.263414973878698	12.750992691933465
P50452|SPB8_HUMAN	1.0	0.6928842067613236	0.5923539172982331	15.23440403752147	15.826757954819703	14.64006659394591	15.826757954819703	16.200543767362532	14.904325842856968	15.23440403752147	15.835834117104598
Q9NZI8|IF2B1_HUMAN	0.38273308888522595	0.6581388069872006	-0.07780941378465656	12.94932605685826	12.871516643073603	12.213004810639456	12.871516643073603	12.915559740180132	13.00656800072336	12.454853347153463	12.94932605685826
F8W717|F8W717_HUMAN	0.6625205835400574	0.7134084090405777	0.23436191235485637	13.004687633519417	13.239049545874273	13.401629866663303	13.239049545874273	12.641218991442765	12.823049396118378	13.157649702161594	13.004687633519417
O75477|ERLN1_HUMAN	0.38273308888522595	0.45541468141259833	-0.2563027749426574	13.608916694787466	13.352613919844808	13.549228211146113	13.09180055947723	13.352613919844808	13.70079059543189	13.19193409986159	13.608916694787466
P43686|PRS6B_HUMAN	0.08085559837005224	0.04146658827823955	-1.091259168345692	15.797178689316397	14.705919520970705	14.705919520970705	15.457826473859066	14.368157954545666	15.797178689316397	16.027571950332938	15.69772814906204
P13716|HEM2_HUMAN	0.08085559837005224	0.02415191375822753	-0.25219065708118826	13.159049458571705	12.906858801490516	12.712409260801111	12.924138587607938	12.906858801490516	13.048889723368884	13.201206385962637	13.159049458571705
Q8TED0|UTP15_HUMAN	1.0	0.9161695768645668	0.0642270554901554	13.122055978784164	13.18628303427432	12.891193368321158	13.18628303427432	13.271221391267195	13.353547013080105	13.122055978784164	12.929631759393967
P10809|CH60_HUMAN	0.38273308888522595	0.3753584946434357	-0.131562858649378	18.023137913620335	17.891575054970957	17.70458275138998	17.891575054970957	18.042813117653893	18.023137913620335	17.893408607835294	18.048148995465283
P53597|SUCA_HUMAN	0.38273308888522595	0.30964536761814976	0.4418266381072513	14.893557103986616	15.335383742093867	14.86984577239465	15.335383742093867	15.637328606500741	14.893557103986616	14.819692953462686	15.233099523043707
P0DP23|CALM1_HUMAN	0.6625205835400574	0.5804784343776782	0.14989665362858773	17.67214927139939	17.82204592502798	17.54172353556251	17.82204592502798	18.04500370553367	17.46338523448767	17.919386844596712	17.67214927139939
J3KPF3|J3KPF3_HUMAN	1.0	0.4810901979743405	-0.33404810628066883	16.02306682838224	15.689018722101572	16.103844798387698	15.689018722101572	14.601861795317307	15.469823350878793	16.02306682838224	16.03037423149131
A0A0G2JQM1|A0A0G2JQM1_HUMAN	0.08085559837005224	0.032022189734260895	0.3059497976496921	16.48927509214516	16.795224889794852	16.858625985225512	16.795224889794852	16.76327754031513	16.63473165439205	16.48927509214516	16.2910784050494
Q96F86|EDC3_HUMAN	1.0	0.5968930334418119	-0.30854690110790095	12.693327683800025	12.384780782692124	12.2770569690317	12.752480168169356	12.384780782692124	12.247123485252754	12.693327683800025	12.881505657336564
Q96CT7|CC124_HUMAN	0.38273308888522595	0.30973504737300084	0.09291063827610913	14.767516360158556	14.860426998434665	14.697511883377812	14.860426998434665	15.114462275888195	14.767516360158556	14.822063911623399	14.599760442502529
Q5JWF2|GNAS1_HUMAN	0.38273308888522595	0.22135148563949908	-0.2571005014812364	12.251635607468081	11.994535105986845	11.44439077635315	11.994535105986845	12.258120864351588	12.102245740760058	12.498735915128496	12.251635607468081
F8VR05|F8VR05_HUMAN	0.08085559837005224	0.013213244207240443	-0.3209697611440916	12.537511218011359	12.216541456867267	12.116408523645216	12.363213151277389	12.216541456867267	12.586159835103306	12.537511218011359	12.519601708335168
Q8NCN5|PDPR_HUMAN	1.0	0.8071614101969695	-0.012794593036241864	12.55131966200743	12.538525068971188	12.39432987426973	12.669410435429668	12.538525068971188	12.55131966200743	12.35992237967654	12.605800685675192
Q5W0H4|Q5W0H4_HUMAN	0.38273308888522595	0.16259873808433864	-0.2859146674094699	15.985334983931722	15.699420316522252	15.788069091092387	15.699420316522252	15.499179838184261	16.165805680212653	15.985334983931722	15.681820984343583
Q8N3X1|FNBP4_HUMAN	1.0	0.7546059130098468	-2.401649974788781	8.996437615106565	6.594787640317784	6.101075526554907	6.594787640317784	10.081639815896564	8.996437615106565	10.119968043508543	5.533225153568132
P42566|EPS15_HUMAN	1.0	0.9876677598648765	0.03550996964517594	13.856617281879073	13.892127251524249	13.274659879360915	13.892127251524249	14.423961656259548	13.711538247937678	13.856617281879073	14.039631546814899
C9JKN6|C9JKN6_HUMAN	0.38273308888522595	0.28382552636743524	-0.49723387536008445	11.381941259552834	10.88470738419275	10.88470738419275	11.386577990732535	10.22682615555862	11.520358058562977	10.979488039445043	11.381941259552834
P51570|GALK1_HUMAN	0.6625205835400574	0.3205748644271909	-0.10869757064047114	15.922753023172135	15.814055452531663	15.814055452531663	15.942077513967341	14.017684422281272	15.922753023172135	16.184768631894702	15.810897554826571
Q12972|PP1R8_HUMAN	0.38273308888522595	0.17418777340340624	0.48423944926827645	12.320120212488204	12.80435966175648	12.285027725583737	12.80435966175648	13.180720455509837	12.447100355527951	12.14697420569041	12.320120212488204
Q9GZR7|DDX24_HUMAN	0.19043026382552397	0.10462168360998443	0.8593970766602581	11.679189705912115	12.538586782572374	12.34727333038874	12.538586782572374	12.908356590478904	11.679189705912115	11.615500878275967	12.476787712462803
P53990|IST1_HUMAN	0.19043026382552397	0.1264793715726268	-0.28583464833797656	14.653353522969821	14.367518874631845	14.071299027762976	14.596002766835399	14.367518874631845	14.703529958521525	14.579588568215787	14.653353522969821
E9PAU2|E9PAU2_HUMAN	0.19043026382552397	0.2560279920696785	0.11782948545184979	12.557726440592383	12.675555926044233	12.58582675520163	12.675555926044233	13.160037003892853	12.557726440592383	12.537144868304237	12.612461196287997
A0A7I2YQY3|A0A7I2YQY3_HUMAN	0.08085559837005224	0.12351525132260911	-3.6154204379162787	8.826841350079007	5.211420912162729	0.0	8.013984751310822	5.211420912162729	8.761835289082388	9.39502588955446	8.826841350079007
H0Y704|H0Y704_HUMAN	0.19043026382552397	0.12065384349887301	0.21999465647002303	12.610336666473675	12.830331322943698	12.702633877876822	12.830331322943698	13.085495364189935	12.528334206786809	12.610336666473675	12.730734886491241
Q9BZL6|KPCD2_HUMAN	0.6625205835400574	0.2951146489035237	-0.09678900366970034	12.773983502993262	12.677194499323562	12.677194499323562	12.810537996901987	12.190843164337325	12.773983502993262	12.648998562486412	14.381873609760527
A0A2R8Y2F6|A0A2R8Y2F6_HUMAN	0.6625205835400574	0.3759305963288419	-0.17285484362024484	11.980345575498172	11.807490731877927	11.694764757781886	11.816262015325904	11.807490731877927	12.121240626345644	11.980345575498172	11.649979903679032
A0A087X0W9|A0A087X0W9_HUMAN	1.0	0.6444235666986595	-0.4106743223340441	12.421835120688383	12.01116079835434	11.942694464456626	12.01116079835434	12.5027545840101	11.951550040803072	12.421835120688383	12.438910339956484
Q5JS79|Q5JS79_HUMAN	0.6625205835400574	0.4937412993432302	-0.09947192996629539	9.908707006963176	9.809235076996881	9.862898103834787	9.809235076996881	9.720205175859347	9.908707006963176	10.20889549287023	9.650669613507077
Q14112|NID2_HUMAN	0.38273308888522595	0.2983668580419336	0.3282104981521421	11.366362188367102	11.694572686519244	11.54051203599427	11.801054855968932	11.694572686519244	11.366362188367102	11.76467894906735	11.347515238555845
Q9Y5Q9|TF3C3_HUMAN	1.0	0.6406280764712651	0.022272367153435724	11.325974162970414	11.34824653012385	11.158836866396333	11.441108749263561	11.34824653012385	11.325974162970414	11.55988173040821	11.250969949844425
Q0VDG4|SCRN3_HUMAN	0.6625205835400574	0.3724724102558912	0.34869780420157426	12.248194686858412	12.596892491059986	13.00812232325913	12.596892491059986	12.120216246475852	12.19682801017144	12.248194686858412	12.46833715530729
Q15758|AAAT_HUMAN	0.6625205835400574	0.34269077029098144	-0.059754008193552366	13.2627016658809	13.202947657687348	12.652412054737809	13.202947657687348	13.429609295696704	13.983239868543777	13.2627016658809	13.158833395887635
Q8IYB8|SUV3_HUMAN	1.0	0.9521653998316223	0.064192060762009	11.873556693705755	11.937748754467764	11.139832222129598	11.937748754467764	12.012078659042675	11.873556693705755	11.090748058113498	12.2082989153643
Q5TAQ9|DCAF8_HUMAN	0.6625205835400574	0.5836834278192053	-0.12855450624747533	11.933883019905098	11.805328513657622	11.805328513657622	11.810538257974803	11.649139009932258	11.939027520397746	11.60885421071261	11.933883019905098
O60504|VINEX_HUMAN	1.0	0.8935700361907359	-0.03203527118639471	12.907719550141213	12.875684278954818	12.875684278954818	12.551285891915517	12.921829038509623	12.907719550141213	12.589989124472881	12.918985816433805
Q9Y490|TLN1_HUMAN	0.6625205835400574	0.8533378632531513	-0.25083768874757695	17.301974019295113	17.051136330547536	17.051136330547536	17.68909842868649	16.90580319832218	17.301974019295113	17.170257860303415	17.31875656438524
Q96BR1|SGK3_HUMAN	1.0	0.7716837547444763	-0.38326069179764666	10.223448555186145	9.840187863388499	9.759835874178256	9.840187863388499	10.324852503690167	10.223448555186145	9.646792060479594	10.308646935302683
J3QRN3|J3QRN3_HUMAN	0.6625205835400574	0.9167915207029214	0.11410510361576875	10.053274214379117	10.167379317994886	10.167379317994886	10.174510473531564	10.107137744802662	9.992193329516954	10.452217967646444	10.053274214379117
P51946|CCNH_HUMAN	1.0	0.45415177963871367	-0.04517993926201491	12.008673281702688	11.963493342440673	11.963493342440673	11.851626625734273	12.81177103899304	11.785415337696469	12.052236664956428	12.008673281702688
A0A0G2JNQ3|A0A0G2JNQ3_HUMAN	0.6625205835400574	0.9604276696178271	0.15170753977882967	7.473387753517	7.625095293295829	10.281247917109498	7.563051709410232	7.625095293295829	6.644641271102539	11.092679983737254	7.473387753517
E7EV01|E7EV01_HUMAN	1.0	0.42992078134971434	0.13405933833831085	11.080358569687583	11.214417908025894	11.417663702472789	11.214417908025894	6.425215458424627	11.080358569687583	11.748565700328596	10.608548229472222
O15126|SCAM1_HUMAN	0.6625205835400574	0.9753446526402265	-0.09618436426296384	12.395704889789348	12.299520525526384	12.288128537040913	12.299520525526384	12.586528045855257	12.435990183451507	12.3524018749742	12.395704889789348
H0YKV4|H0YKV4_HUMAN	0.19043026382552397	0.20587685729582259	0.7196272666100567	7.428269629756357	8.147896896366413	8.147896896366413	7.641895425605514	9.210027819167513	7.0526314084493675	8.048743866065115	7.428269629756357
P62829|RL23_HUMAN	1.0	0.8648888045154408	-0.22771454963165993	16.69806997084957	16.47035542121791	15.868941733724833	16.47035542121791	17.478837307405314	17.039990466493705	16.357229076807396	16.69806997084957
D6RCM8|D6RCM8_HUMAN	0.19043026382552397	0.14696288108255343	-1.5436129807216403	11.71472790257145	10.17111492184981	8.240770895824651	11.30528600386279	10.17111492184981	11.159301050568441	11.777019470764737	11.71472790257145
F5H619|F5H619_HUMAN	0.38273308888522595	0.289164149271844	-0.1347051788055964	11.748102636390092	11.613397457584496	11.698690148601893	11.613397457584496	10.997623937583679	11.748102636390092	11.909286953306651	11.54746510841833
Q13257|MD2L1_HUMAN	0.19043026382552397	0.25830410898132117	-0.14391589542465155	13.369111731703494	13.225195836278843	13.225195836278843	13.344267192449902	12.611259596649809	13.462900083591057	13.369111731703494	13.27188776377944
Q15526|SURF1_HUMAN	1.0	0.9531795302667128	0.02298670757655863	13.104732730602027	13.127719438178586	12.689292061501222	13.360513662417862	13.127719438178586	13.104732730602027	12.419083632340191	13.733859913494179
P22694|KAPCB_HUMAN	0.6625205835400574	0.43918247983252984	-0.1298636622617746	12.472804798512632	12.342941136250857	11.680626344671596	12.342941136250857	12.537612054032486	12.5938956743382	12.472804798512632	12.219967318742047
Q8NC54|KCT2_HUMAN	0.6625205835400574	0.37226031457198094	0.1825308616234036	9.800885836809856	9.98341669843326	9.646637070757052	10.472762515343936	9.98341669843326	9.132188279524327	10.064987066018785	9.800885836809856
Q9HB90|RRAGC_HUMAN	1.0	0.6449499629879031	-0.0037381554363644653	13.1980751115765	13.194336956140136	12.815089302735334	13.194336956140136	14.127458488797567	13.218233173621964	13.1374897550659	13.1980751115765
Q5SSJ5|HP1B3_HUMAN	1.0	0.6557058575998602	-0.457655897979123	14.718054315336587	14.260398417357464	13.826652604249045	14.260398417357464	15.1643404351383	14.915912024855546	14.252709813856324	14.718054315336587
A0A590UJ73|A0A590UJ73_HUMAN	0.38273308888522595	0.3061575988715174	-0.24992273423293554	10.625650540570996	10.37572780633806	10.583176436187042	10.317028823930308	10.37572780633806	10.625650540570996	11.114920189730997	10.361667651001266
Q14562|DHX8_HUMAN	0.08085559837005224	0.0032311456089050544	1.5730606514382401	9.354071078508163	10.927131729946403	11.419340870768886	10.60653226420975	10.927131729946403	9.354071078508163	9.093136736440966	9.499526057554881
A0A0A0MS29|A0A0A0MS29_HUMAN	1.0	0.6959807835372738	0.0695516986161131	9.913710196679126	9.98326189529524	9.98326189529524	9.754331230986722	11.631108953614769	10.743915676913902	9.913710196679126	9.885856326715968
D6RFG8|D6RFG8_HUMAN	1.0	0.8542197625336565	0.06967342971580948	12.06923333015386	12.13890675986967	11.91980757296174	12.13890675986967	12.57524608098753	12.420201743225832	12.008474913629938	12.06923333015386
I3L295|I3L295_HUMAN	0.38273308888522595	0.36546259975440226	-0.500558402122012	13.80098132215005	13.300422920028039	11.648671637366212	13.300422920028039	13.683809544166175	14.422236877731507	12.803459988759078	13.80098132215005
Q9H2W6|RM46_HUMAN	0.38273308888522595	0.19497792704030295	-0.11333774937486218	12.735984855214937	12.622647105840075	12.303038565206364	12.623243587287197	12.622647105840075	12.735984855214937	12.594978765853718	12.778685771607966
P53602|MVD1_HUMAN	1.0	0.9712686556831761	-0.6126052972230411	11.911093305570786	11.298488008347745	11.298488008347745	11.272711218556164	12.419998153399106	12.244480536460415	11.911093305570786	10.899281122791876
A0A087WVZ9|A0A087WVZ9_HUMAN	0.6625205835400574	0.3477033582905495	0.16676291630501971	12.242715971160978	12.409478887465998	12.18144385744787	12.409478887465998	13.47256995389805	12.242715971160978	12.510884552285905	11.934508356032815
Q9Y3D0|CIA2B_HUMAN	0.19043026382552397	0.23527999443449765	-0.22700818242705978	13.33350626556562	13.10649808313856	13.10649808313856	13.21689459056857	12.329748906179205	13.344101512470873	13.33350626556562	13.168390696214493
Q7L5Y9|MAEA_HUMAN	0.6625205835400574	0.8749342451284319	-0.043602859180802866	11.533303959234052	11.48970110005325	11.528796087609296	11.48970110005325	11.021134822439667	10.958969369385242	11.685671264502869	11.533303959234052
J3KSN1|J3KSN1_HUMAN	0.07652250047505924	0.04999986096831609	-10.717348052638373	10.717348052638373	0.0	0.0	0.0	8.196048841864851	10.828435863931672	10.717348052638373	9.628478804674083
A0A0U1RQK7|A0A0U1RQK7_HUMAN	0.6625205835400574	0.8801202310718359	-0.09372618009020428	12.953598820763945	12.859872640673741	12.640983834397648	12.938946234431091	12.859872640673741	13.04499469033684	12.323770158551888	12.953598820763945
A0A669KB10|A0A669KB10_HUMAN	0.08085559837005224	0.05176774995257846	0.1793698791239713	13.867011443722202	14.046381322846173	14.046381322846173	13.976107525895666	14.137237652849112	13.644870566163233	13.867011443722202	13.89379713510862
Q9NZ45|CISD1_HUMAN	1.0	0.896337921140824	0.38629465782863015	11.815044318731772	12.201338976560402	11.433026692861796	12.201338976560402	12.242921415337523	11.815044318731772	11.695403440400064	12.237596789020836
A0A1W2PR46|A0A1W2PR46_HUMAN	0.38273308888522595	0.37385347282469844	-0.1417462950638857	12.684460085430478	12.542713790366593	12.542713790366593	12.46834772050347	12.744292536158815	12.684460085430478	12.749153662237998	12.600666295537536
